title,ingredients,directions,requirment
Spinach Balls,"[""2 pkg. chopped spinach, cooked and drained"", ""3 c. Pepperidge Farm herb seasoning mix"", ""1 onion, chopped"", ""3/4 c. melted butter"", ""1 1/2 tsp. garlic salt"", ""1/2 tsp. thyme"", ""6 beaten eggs"", ""1 Tbsp. pepper"", ""1/2 c. Parmesan""]","[""Mix all ingredients together, roll into balls and place on a cookie sheet, then bake 15 to 20 minutes at 325\u00b0.""]",Sulfite-free
Greenbrier's Mint Julep,"[""12 fresh mint sprigs, plus 2 sprigs for garnish"", ""2 fluid ounces simple syrup"", ""crushed ice"", ""4 fluid ounces Bourbon (preferably Maker's Mark)""]","[""Place 2 old-fashioned glasses or julep cups in the freezer for about 15 minutes."", ""Place 6 mint sprigs and 1 fl."", ""oz."", ""simple syrup in the bottom of each glass."", ""Muddle until the mint is crushed."", ""Fill the glasses with crushed ice and divide the bourbon between the glasses."", ""Stir until the glasses are frosted and the drink is extremely cold."", ""Garnish with the remaining mint and serve."", ""To make your own simple syrup:"", ""Stir together 1 cup sugar and 1 cup water in a small saucepan."", ""Place over medium heat and slowly bring to a boil, stirring until the sugar dissolves and the liquid is slightly syrupy."", ""Remove from the heat and let the syrup cool before using."", ""The syrup will keep for at least a couple of weeks in your refrigerator in a covered container."", ""Makes 1 cup.""]",Tree nut-free
Salted Brown Butter Rice Crispy Treats,"[""unsalted butter, plus extra for the pan"", ""1 (10 ounce) bag marshmallows"", ""14 teaspoon coarse sea salt (heaping)"", ""6 cups crisp rice cereal (Rice Krispies preferred, about half a 12-ounce box)""]","[""Butter (or coat with non-stick spray) an 8-inch square cake pan with 2-inch sides."", ""In a large pot, melt butter over medium-low heat."", ""It will melt, then foam, then turn clear golden and finally start to turn brown and smell nutty."", ""Stir frequently, scraping up any bits from the bottom as you do."", ""Dont take your eyes off the pot as while you may be impatient for it to start browning, the period between the time the butter begins to take on color and the point where it burns is often less than a minute."", ""As soon as the butter takes on a nutty color, turn the heat off and stir in the marshmallows."", ""The residual heat from the melted butter should be enough to melt them, but if it is not, turn it back on low until the marshmallows are smooth."", ""Remove the pot from the stove and stir in the salt and cereal together."", ""Quickly spread into prepared pan."", ""You can sprinkle the top lightly with salt too if you'd like extra saltiness."", ""Cool, cut into 2x2 inch bars and enjoy!""]",Egg-free
Pumpkin Pie,"[""2 eggs, slightly beaten"", ""3/4 c. sugar"", ""1 tsp. cinnamon"", ""1/4 tsp. cloves"", ""1 3/4 c. pumpkin"", ""1/2 tsp. salt"", ""1/2 tsp. ginger"", ""1 2/3 c. evaporated milk, top milk or light cream (about)"", ""1 pastry shell""]","[""Mix first 7 ingredients together and add milk."", ""Pour into pastry shell and bake 15 minutes at 425\u00b0."", ""Reduce heat to 350\u00b0 to 375\u00b0 and bake 45 minutes, or until done.""]",Gluten-free
Philly Cheesesteak Macaroni And Cheese,"[""1 lb uncooked elbow macaroni or 1 lb campanelle pasta"", ""2 tablespoons extra virgin olive oil"", ""2 softball-sized onions, chopped"", ""1 teaspoon salt"", ""1 teaspoon pepper"", ""1/2 cup beef broth"", ""1 lb sliced deli roast beef, roughly chopped"", ""2 tablespoons flour"", ""2 tablespoons butter"", ""2 cups milk"", ""2 cups shredded provolone cheese"", ""fresh parsley""]","[""Cook pasta according to package directions."", ""In a large skillet, heat olive oil."", ""Cook onions with salt and pepper for 6-8 minutes."", ""Add beef broth and roast beef."", ""When noodles are cooked, drain and combine with onions."", ""Cook for 5-7 minutes."", ""In a medium saucepan, heat butter and add flour to thicken."", ""Add milk, bring to boil."", ""Add cheese, mix well."", ""Once melted, pour over noodles and onions."", ""Add parsley and mix together."", ""Pour into a 9x13 baking dish or lasagna pan."", ""Cover with aluminum foil and bake in a 350-degree oven for 10 minutes."", ""Enjoy!""]",Gluten-free
Filet-O-Fish,"[""1 tablespoon mayonnaise"", ""1 teaspoon sweet relish"", ""1 teaspoon onion, Minced"", ""salt, pinch"", ""1 breaded fish fillet (Mrs. Paul's, Square)"", ""1 slice American cheese"", ""1 hamburger bun""]","[""In a small bowl, mix together the mayonnaise, relish, minced onion, salt and set aside. This is your tartar sauce."", ""Lightly grill the top of the bun."", ""Cook the fish according to the package instructions."", ""(You can bake the fish, but your sandwich will taste much more like the original if you fry it in oil)."", ""Spread tartar sauce evenly on the top bun."", ""Place a slice of cheese on the bottom bun."", ""Place the cooked fish on top of the cheese slice and top off the sandwich with the top bun.""]",Wheat-free
Butterflied Trout in Lemon Caper Butter,"[""4 butterflied whole trout"", ""Salt and freshly ground black pepper"", ""Flour, for dredging"", ""Olive oil, for sauteeing"", ""2 tablespoons butter, plus 1 tablespoon"", ""2 lemons, supremed and cut into 1/2-inch pieces"", ""1 tablespoon capers"", ""Toasted Croutons, recipe follows"", ""1/4 cup dry white wine"", ""1 teaspoon lemon juice"", ""1/4 cup chopped parsley leaves"", ""3 tablespoons olive oil"", ""4 (1/2-inch thick) slices white bread, crusts removed and cut into 1/4-inch cubes"", ""Salt and freshly ground black pepper""]","[""Lay out the trout so the skin side is down."", ""Open the flesh like a book."", ""With a sharp knife, carefully cut out the backbone, making sure to keep the fillets attached at the head and the tail."", ""Season both sides of the trout with salt and pepper."", ""Lightly dredge both sides of the trout with flour, shaking off any excess."", ""Heat a large saute pan over high heat."", ""When the pan is hot, add enough olive oil to lightly coat the bottom of the pan."", ""Heat the oil until it shimmers when swirled."", ""Carefully add the trout, flesh-side down, starting at the tail and laying away from you towards the head."", ""You may need to cook the trout in batches."", ""Cook until golden brown on both sides, about 2 to 3 minutes per side."", ""Remove to a platter and keep warm."", ""Once the trout is all cooked, return the pan to medium-high heat and remove all but 1 tablespoon of the oil."", ""Add 2 tablespoons of the butter and cook just until it begins to brown and smell nutty, about 3 minutes."", ""Add the capers, lemons, croutons, white wine, and lemon juice and cook, stirring, for 2 minutes."", ""Add the remaining tablespoon of butter and remove from the heat."", ""Stir in the parsley and pour over the trout."", ""Heat a large saute pan over high heat."", ""Add the olive oil and heat."", ""When the oil is hot, add the bread cubes and cook, stirring, until toasted and golden brown, about 10 minutes."", ""Season with salt and pepper."", ""Remove from the heat and cool.""]",Mustard-free
Meal In A Frypan,"[""1 lb. ground beef"", ""2 Tbsp. shortening"", ""2 Tbsp. chopped onion"", ""1 (1 lb.) can tomatoes"", ""2 (1 lb.) cans pork and beans"", ""1 tsp. salt"", ""1/4 tsp. pepper"", ""1 tsp. prepared mustard""]","[""Brown beef in shortening in skillet."", ""Stir in onion, tomatoes, beans and seasonings."", ""Cover and simmer 30 minutes, stirring occasionally to prevent scorching."", ""Serves 6.""]",Corn-free
Salmon Patties With Seasoned Mayo,"[""Mayonnaise"", ""5 -6 tablespoons mayonnaise, tangy"", ""2 teaspoons wasabi, sauce"", ""1 tablespoon lemon zest, finely grated"", ""2 tablespoons honey"", ""Patties"", ""olive oil (for frying, or use canola)"", ""2 (7 1/2 ounce) cans salmon, drained in a sieve"", ""1/2 cup onion, finely chopped"", ""3/4 cup dried breadcrumbs (I prefer cornflake crumbs)"", ""1 tablespoon Dijon mustard, smooth"", ""1/2 teaspoon black pepper, coarse"", ""2 tablespoons parsley, chopped"", ""3 tablespoons mayonnaise, tangy"", ""1 tablespoon lemon juice"", ""1 tablespoon fish sauce"", ""2 teaspoons Worcestershire sauce"", ""2 eggs, lightly beaten""]","[""Whisk together the ingredients for the mayonnaise, and taste. Note that I used a wasabi sauce, not the tube. Wasabi from a tube might be stronger, so use less. Put in a small jug, cover and keep in fridge."", ""Crush the salmon in a roomy bowl, then add all the ingredients, EXCEPT keep out 1/4 cup cornflake crumbs, and don't add the eggs yet. Mix ingredients lightly while you add them."", ""Add the eggs, and fold the mixture over and over until very well mixed. You can make this mixture ahead of time and keep in the fridge -- it helps to develop the flavour."", ""If possible, use a nonstick pan for frying -- saves so much battle with possible sticking! Heat the pan over high heat, add a film of oil, and heat that well."", ""Form patties about the size of your palm, and lightly pat on some of the 1/4 cup cup crumbs you kept out."", ""Fry in batches over medium heat until one side is deep golden brown, then flip over. You will need more oil as you fry them."", ""I got 10 patties from this recipe. A serving might be 2 or 3, while a small kid will only have 1, so number of servings are up to you to decide!"", ""Serve hot, with the cold prepared mayonnaise. With a filling, healthy salad this is a dinner.""]",Peanut-free
Italian Corn Crusted Baked Fish,"[""2 c. chopped tomato"", ""1/2 c. sliced ripe olives"", ""2 Tbsp. minced garlic"", ""1/4 c. olive oil"", ""1 Tbsp. thyme or oregano, crushed"", ""1 lb. any whitefish (cod, etc.), thawed, or fresh"", ""1/2 c. yellow cornmeal"", ""1/2 tsp. salt"", ""1/2 tsp. pepper"", ""grated Parmesan cheese""]","[""Mix tomato, olives, garlic and olive oil in bottom of a 1 1/2-quart baking dish."", ""Separate fish fillets and cut smaller, if they are large."", ""Dip each in cornmeal seasoned with the salt, pepper and Parmesan cheese."", ""Put in casserole dish."", ""Bake at 450\u00b0 for 20 to 25 minutes or until baked crusty."", ""Serve Parmesan cheese on top."", ""Makes 4 servings.""]",Corn-free
Hearts of Romaine Salad,"[""2 heads romaine lettuce hearts"", ""14 cup raw sunflower seeds"", ""14 cup shredded cheddar cheese"", ""14 cup grated romano cheese"", ""14 cup lite ranch dressing (optional)""]","[""Rinse the lettuce in cold water and tear into bite sized pieces into large salad bowl."", ""In another bowl, mix the Sunflower Seeds, Shredded Cheddar Cheese and Grated Romano together."", ""Pour this mixture on top of the lettuce and toss until mixed."", ""If you want you can add the Lite Ranch Dressing, toss in and serve or leave it off and put it into a serving bowl an d any dressing you like could be poured after the salad is served by the individual diners.""]",Peanut-free
Italian Crescent Casserole,"[""1 lb. ground chuck"", ""1/4 c. onion, chopped"", ""2 c. Mozzarella cheese"", ""1/2 c. sour cream"", ""1 (8 oz.) can crescent rolls"", ""2 Tbsp. butter"", ""1/3 c. Parmesan cheese"", ""1 c. spaghetti sauce""]","[""Preheat oven to 350\u00b0."", ""Brown ground chuck with onion."", ""Drain. Add spaghetti sauce to meat and put in casserole dish."", ""Mix together Mozzarella cheese and sour cream."", ""Spread over ground beef."", ""Place crescent rolls over mixture."", ""Melt butter and add Parmesan cheese."", ""Spread over crescent rolls."", ""Bake for 18 to 20 minutes or until golden brown.""]",Tree nut-free
Vegetable Casserole,"[""2 (16 oz.) bags mixed vegetables (I use broccoli, cauliflower and carrots)"", ""6 oz. Velveeta cheese"", ""1 stick butter, divided"", ""1 c. crushed Ritz crackers""]","[""Place vegetables in a casserole dish."", ""Melt cheese and 1/2 stick of butter together."", ""Pour over vegetables."", ""Top with cracker crumbs."", ""Pour remaining 1/2 stick of melted butter over top."", ""Bake at 350\u00b0 for 45 minutes.""]",Sulfite-free
Hyde Park Dessert Bars,"[""8 ounces, weight Unsalted Butter"", ""2-1/2 cups Self-Rising Flour"", ""1/2 cups Caster Sugar"", ""2 cans Nestle Dulce De Leche, 13 Ounce Cans (not Condensed Milk)"", ""8 ounces, weight Semi-sweet Chocolate, Chopped"", ""2 Tablespoons Unsalted Butter"", ""3/4 cups Heavy Whipping Cream"", ""1 teaspoon Vanilla Paste""]","[""This recipe has three parts: a shortbread crust, the dulce de leche filling and the ganache."", ""First, let's make the shortbread-type crust: Preheat an oven to 350 degrees F. Put together in a large bowl the butter, the self-rising flour and the caster sugar. With very clean hands, rub them together until it resembles coarse meal and everything is combined. Press onto the bottom only (not the sides) of a 10\"" x 15\"" oven safe cake pan or glass casserole dish. Bake for about 20 minutes, or until the shortbread is a nice golden color. Remove from the oven and let cool completely before proceeding."", ""Once the crust is cool (room temperature), put the dulce de leche in a small pan and heat slightly over low heat, stirring constantly. You want to achieve an easily spreadable consistency without it getting too liquid or too hot. Once it is nice and malleable, spread the dulce de leche all over the shortbread crust (pour it all on top of the shortbread and then spread it carefully with the back of a metal dinner spoon). Let cool to room temperature and then refrigerate until very cold and firm (at least a couple of hours)."", ""Once the dulce de leche is nice and cold, you can go ahead and make the ganache: finely chop the chocolate and put in a heat resistant bowl. In a separate heat resistant bowl put the butter and the heavy cream, and bring to a boil in the microwave (check it often and only heat it until it boils but don't let it over-boil). Pour the hot heavy cream over the chopped chocolate and very slowly stir and mix until the chocolate is completely dissolved in the heavy cream and you have a nice and shiny chocolate ganache. Add the vanilla and stir. Let it sit for about 5 minutes before proceeding. Then pour the ganache over the shortbread and dulce de leche and - with a light hand - spread it all over (you do not want to overwork the ganache, otherwise it may lose its shine, and you definitely do not want the dulce de leche and the ganache to mix)."", ""Refrigerate for several hours until the ganache is completely set and hard (think truffle material). Cut into bars or squares and enjoy! Keep leftovers refrigerated.""]",Egg-free
Spicy Chipotle Meatballs (Crockpot),"[""3/4 pounds Ground Beef"", ""3 cloves Garlic, Minced, Divided"", ""1/2 cups Bread Crumbs"", ""1 whole Egg"", ""1 teaspoon Chili Powder"", ""2 teaspoons Dried Oregano"", ""Salt And Pepper"", ""1 whole Onion, Chopped"", ""1 Tablespoon Olive Oil"", ""1 can (28 Oz. Size) Fire Roasted Tomatoes"", ""2 whole Chipotle Peppers In Adobo, Chopped Small"", ""3/4 cups Chicken Broth""]","[""1."", ""To prepare the meatballs, simply combine the ground beef, 1 clove (minced) garlic, bread crumbs, egg, chili powder, and oregano until well incorporated."", ""Season with salt and pepper too."", ""Then form into small meatballs, about 1/8 cup each (should make about 20 total)."", ""2."", ""To prepare the sauce, saute the onion and remaining garlic in the olive oil for about 10 minutes or until soft."", ""Add the fire roasted tomatoes, chipotle peppers in adobo, chicken broth and sauteed onion/garlic mixture to the crockpot."", ""3."", ""Place the prepared meatballs into the sauce."", ""They should be covered about halfway."", ""4."", ""Cook the meatballs for 6-7 hours on low heat, stirring right before serving."", ""Serve with any grain of choice (rice, millet, etc.)"", ""or fresh tortillas.""]",Fish-free
Meat-Lovers' Rolls,"[""2 tsp olive oil"", ""1 small onion, finely chopped"", ""5 oz ground beef"", ""5 oz sausage meat"", ""2 1/2 cups self-rising flour"", ""1 tbsp sugar"", ""2 tbsp cold butter, chopped"", ""3/4 cup milk"", ""1/3 cup barbecue sauce"", ""1 cup grated mozzarella cheese"", ""1 cup packed baby spinach leaves"", ""1 None egg, lightly beaten""]","[""Preheat the oven to 400\u00b0F. Grease a baking pan."", ""Heat oil in medium skillet on high heat. Cook onion, stirring, until soft. Add ground beef and sausage meat; cook, stirring, until browned. Season to taste. Cool."", ""Sift flour and sugar into a large bowl; rub in butter. Stir in milk and mix to a soft, sticky dough. Knead dough on floured surface. Roll out into a 16 x 12-inch rectangle."", ""Spread dough with sauce. Top with meat mixture, cheese and spinach. Roll dough tightly from long side; trim ends. Cut roll into 12 slices. Place rolls, cut-side-up, in prepared pan. Brush rolls with a little egg."", ""Bake for 30 mins or until browned.""]",Wheat-free
Deer Steak,"[""2 sliced onions"", ""4 crushed garlic cloves"", ""1 pkg. sliced mushrooms"", ""1/2 stick butter"", ""1/2 c. cooking wine"", ""salt"", ""pepper""]","[""Soak steaks in baking soda 15 minutes."", ""Change water."", ""Soak in clear water 1/2 hour."", ""Cut steak into 4 pieces."", ""Fry in butter. Turn heat to simmer."", ""Add salt and pepper to your taste."", ""Keep adding water."", ""If meat is cut thick, cook 1 hour."", ""Make sure it is tender."", ""Before serving, add 1/2 stick butter.""]",Gluten-free
Tabouli Salad,"[""1 c. bulghur wheat"", ""2 c. water or soup stock"", ""1/2 to 1 bunch finely sliced scallions"", ""1/2 to 1 bunch parsley, minced"", ""1/2 to 1 pt. cherry tomatoes, cut in quarters"", ""juice from 1 lemon"", ""1/4 c. olive oil"", ""2 Tbsp. natural soy sauce"", ""2 Tbsp. dried mint"", ""1 Tbsp. dried basil""]","[""Soak bulghur in water for 3 hours (or longer)."", ""Drain bulghur in colander until kernels are dry."", ""Add vegetables, oil, lemon juice, herbs and soy sauce."", ""Stir."", ""Place quartered tomatoes around salad."", ""Enjoy!""]",Gluten-free
Chocolate Cake,"[""4 ounces unsalted butter 1 stick = 4 oz, softened"", ""2 7/16 cups confectioners sugar"", ""7/8 cup unsweetened cocoa powder"", ""5 tablespoons whole milk 5 Tbsp. = 79 mL"", ""1 teaspoon vanilla extract"", ""1/4 teaspoon salt"", ""12 ounces unsalted butter 1 stick = 4 oz, plus more for pans"", ""7/8 cup Dutch process cocoa powder plus more for pans"", ""7 3/4 tablespoons boiling water 115 mL = 4 oz"", ""2 1/4 cups granulated sugar"", ""2 1/2 teaspoons pure vanilla extract 2 1/2 tsp. = 15 mL"", ""4 large eggs lightly beaten"", ""2 5/8 cups cake flour sifted"", ""7/8 teaspoon baking soda"", ""1/8 tablespoon salt"", ""1 cup milk 240 mL = 8 oz""]","[""Heat oven to 350\u00b0F (176\u00b0C). Arrange two racks in center of oven. Butter three 8-by-2-inch round cake pans; line bottoms with parchment. Dust bottoms and sides of pans with cocoa powder; tap out any excess."", ""Attach Sifter Attachment to KA Stand Mixer (with Beater Attachment), and press \""Tare\"" to zero scale."", ""Add cocoa powder into the ingredient hopper and weigh. Turn Stand Mixer to speed 4 and sift cocoa into a medium bowl, and whisk in boiling water. Set aside to cool."", ""Cream butter on speed 2 until light and fluffy."", ""Add sugar to ingredient hopper and weigh. Turn Stand Mixer to \""stir\"" and gradually sift in sugar until light and fluffy, 3 to 4 minutes, scraping down sides twice. Beat in vanilla. Drizzle in eggs, a little at a time, beating between each addition until the batter is no longer slick, scraping down the sides twice."", ""Whisk milk into reserved cocoa mixture."", ""Add and weigh flour, baking soda, and salt to ingredient hopper, pressing \""Tare\"" between the addition of each ingredient. Give hopper ingredients a stir to combine. With mixer on \""stir\"", sift dry ingredients in. Add cocoa mixture to the batter a little of each at a time."", ""Divide batter evenly among the three prepared pans. Bake until a cake tester inserted into center of each layer comes out clean, 35 to 45 minutes, rotating the pans for even baking. Transfer layers to wire racks; let cool, 15 minutes. Turn out cakes, and return to racks, tops up, until completely cool."", ""Frosting - In bowl of stand mixer with beater attachment, beat butter until smooth on speed 4 for 1 minute. Add sugar and cocoa powder. Turn to speed 2 and slowly add in milk, vanilla and salt and mix for 4 minutes until smooth."", ""Remove parchment from bottoms of cakes. Reserve the prettiest layer for the top. Place one cake layer on a serving platter; spread 1 1/2 cups chocolate frosting over the top. Add the second cake layer, and spread with another 1 1/2 cups frosting. Top with third cake layer. Cover outside of cake with the remaining 3 cups frosting. Serve. 339 g (3 sticks) unsalted butter, plus more for pans 75 g Dutch-process cocoa powder, plus more for pans.""]",Egg-free
